corner,process,vdd_scale,temp_c,i_side_a,w_tail,l_tail,nf_tail,nf_ref,ok,fail_reason,i_tail_meas_a,i_ref_meas_a,mirror_err,v_src_dc,vds_tail,vdsat_tail,tail_margin_v,gm_tail,vgs_tail,vth_tail,v_bias_dc,gm_in,peaking_db,f_pk_hz,vn_in_vrms,i_supply_a,power_measured_w
ss_vdd0.95_t125,ss,0.95,125.0,0.003,91.70040432046711,1.0,8,1,True,,0.001989991,0.000375,-0.33666966666666664,0.2719116,0.2719116,0.5073243,-0.23541269999999997,0.003415752,1.200477,0.4965917,1.200477,0.01064656,1.1484250000000005,2884032000.0,0.0002929616,0.00435498,0.007447015799999999
ff_vdd1.05_t0,ff,1.05,0.0,0.003,91.70040432046711,1.0,8,1,True,,0.002565427,0.000375,-0.14485766666666677,0.3012848,0.3012848,0.3522734,-0.050988599999999995,0.008151849,1.044723,0.5817197,1.044723,0.0167134,1.959702,4168694000.0,0.0002736404,0.00550586,0.0104060754
tt_vdd1.00_t27,tt,1.0,27.0,0.003,141.42135623730948,1.0,8,1,True,,0.002497588,0.000375,-0.16747066666666677,0.2578033,0.2578033,0.3203965,-0.06259319999999996,0.008935713,0.9789579,0.5657262,0.9789579,0.01438923,1.997172,3630781000.0,0.0002727225,0.00537018,0.009666323999999999
ss_vdd0.95_t125,ss,0.95,125.0,0.003,141.42135623730948,1.0,8,1,True,,0.002175763,0.000375,-0.2747456666666668,0.2536039,0.2536039,0.4075918,-0.1539879,0.005119764,1.051071,0.4854538,1.051071,0.0108278,1.5111570000000003,2884032000.0,0.0002940227,0.00472653,0.0080823663
ff_vdd1.05_t0,ff,1.05,0.0,0.003,141.42135623730948,1.0,8,1,True,,0.002689676,0.000375,-0.10344133333333339,0.2903296,0.2903296,0.2880223,0.002307300000000012,0.01191328,0.9395488,0.5752245,0.9395488,0.01673228,3.003456,4365158000.0,0.0003178223,0.00575435,0.010875721500000001
tt_vdd1.00_t27,tt,1.0,27.0,0.003,218.1015465330515,1.0,8,1,True,,0.00262676,0.000375,-0.12441333333333326,0.246533,0.246533,0.2636653,-0.01713229999999999,0.01308262,0.8883947,0.5607491,0.8883947,0.0144533,3.0273450000000004,3630781000.0,0.00030462,0.00562852,0.010131336
ss_vdd0.95_t125,ss,0.95,125.0,0.003,218.1015465330515,1.0,8,1,True,,0.002338671,0.000375,-0.22044299999999994,0.2373897,0.2373897,0.3332568,-0.09586710000000001,0.007655546,0.9339922,0.4782642,0.9339922,0.01093079,2.0408469999999994,2884032000.0,0.0002998053,0.00505234,0.0086395014
ff_vdd1.05_t0,ff,1.05,0.0,0.003,218.1015465330515,1.0,8,1,True,,0.002766439,0.000375,-0.07785366666666671,0.2834648,0.2834648,0.2368339,0.0466309,0.01666378,0.8581258,0.5710126,0.8581258,0.0167276,4.1479476,4365158000.0,0.0003774691,0.00590788,0.0111658932
tt_vdd1.00_t27,tt,1.0,27.0,0.003,336.35856610148574,1.0,8,1,True,,0.002715447,0.000375,-0.09485099999999991,0.2386713,0.2386713,0.2180758,0.020595500000000017,0.01851472,0.8187302,0.5575266,0.8187302,0.01447469,4.324101,3467369000.0,0.0003516854,0.00580589,0.010450602
ss_vdd0.95_t125,ss,0.95,125.0,0.003,336.35856610148574,1.0,8,1,True,,0.002476761,0.000375,-0.17441300000000004,0.223387,0.223387,0.2757125,-0.052325500000000025,0.01134222,0.8438809,0.473616,0.8438809,0.01097338,2.777099,2754229000.0,0.0003115591,0.00532852,0.0091117692
ff_vdd1.05_t0,ff,1.05,0.0,0.003,336.35856610148574,1.0,8,1,True,,0.002810045,0.000375,-0.06331833333333325,0.279527,0.279527,0.1956751,0.08385190000000003,0.02235717,0.7954514,0.5682814,0.7954514,0.01671918,5.0916969000000005,4168694000.0,0.0004366199,0.00599509,0.0113307201
tt_vdd1.00_t27,tt,1.0,27.0,0.003,518.7358218604037,1.0,8,1,True,,0.002769847,0.000375,-0.07671766666666657,0.2337846,0.2337846,0.1811542,0.05263040000000002,0.02489076,0.7648672,0.5554389,0.7648672,0.0144779,5.5664477,3311311000.0,0.0004003715,0.00591469,0.010646442
ss_vdd0.95_t125,ss,0.95,125.0,0.003,518.7358218604037,1.0,8,1,True,,0.002587551,0.000375,-0.13748300000000002,0.2118714,0.2118714,0.2299744,-0.018103000000000008,0.01623706,0.7745315,0.4706077,0.7745315,0.01097296,3.7361200000000006,2511886000.0,0.0003284613,0.0055501,0.009490671
ff_vdd1.05_t0,ff,1.05,0.0,0.003,518.7358218604037,1.0,8,1,True,,0.002835041,0.000375,-0.05498633333333336,0.2772562,0.2772562,0.1624137,0.11484250000000001,0.02893225,0.7468335,0.5665104,0.7468335,0.01671241,5.8797886,3981072000.0,0.0004822183,0.00604508,0.011425201200000002
tt_vdd1.00_t27,tt,1.0,27.0,0.003,799.9999999999997,1.0,8,1,True,,0.002801689,0.000375,-0.06610366666666667,0.2308976,0.2308976,0.1511859,0.0797117,0.03174743,0.7223155,0.5540861,0.7223155,0.01447601,6.585372700000001,3019952000.0,0.0004331781,0.00597838,0.010761084
ss_vdd0.95_t125,ss,0.95,125.0,0.003,799.9999999999997,1.0,8,1,True,,0.002670255,0.000375,-0.1099150000000001,0.2030409,0.2030409,0.1930278,0.010013099999999997,0.02196168,0.7199509,0.4686594,0.7199509,0.01094856,4.835941999999999,2290868000.0,0.0003460384,0.00571551,0.0097735221
ff_vdd1.05_t0,ff,1.05,0.0,0.003,799.9999999999997,1.0,8,1,True,,0.002849705,0.000375,-0.050098333333333356,0.275919,0.275919,0.1354961,0.14042290000000002,0.03609584,0.7082804,0.565362,0.7082804,0.01670777,6.6180213000000006,3630781000.0,0.0005058726,0.00607441,0.0114806349
tt_vdd1.00_t27,tt,1.0,27.0,0.0015,200.0,0.5,2,1,True,,0.001477943,0.0001875,-0.0147046666666667,0.3454234,0.3454234,0.1424288,0.2029946,0.01692554,0.7566106,0.5865875,0.7566106,0.01255345,4.7580822,4168694000.0,0.0005066325,0.00314339,0.005658102
ss_vdd0.95_t125,ss,0.95,125.0,0.0015,200.0,0.5,2,1,True,,0.00146003,0.0001875,-0.026646666666666707,0.3248452,0.3248452,0.1818314,0.1430138,0.01244872,0.7535789,0.4962436,0.7535789,0.009735436,4.2354147,3630781000.0,0.0005318806,0.00310756,0.0053139276
ff_vdd1.05_t0,ff,1.05,0.0,0.0015,200.0,0.5,2,1,True,,0.001474537,0.0001875,-0.016975333333333342,0.3937787,0.3937787,0.1256181,0.26816059999999997,0.01909652,0.7421966,0.6007986,0.7421966,0.01495259,5.0034282,4570882000.0,0.0005014809,0.00313657,0.005928117300000001
tt_vdd1.00_t27,tt,1.0,27.0,0.0015,200.0,0.5,4,1,True,,0.001452405,0.0001875,-0.031730000000000036,0.3476968,0.3476968,0.1421364,0.20556039999999998,0.01668945,0.7566106,0.5892294,0.7566106,0.0124708,4.7491719,4168694000.0,0.0005037522,0.00309231,0.005566158
ss_vdd0.95_t125,ss,0.95,125.0,0.0015,200.0,0.5,4,1,True,,0.001439801,0.0001875,-0.040132666666666594,0.3269287,0.3269287,0.1840117,0.14291700000000002,0.01245361,0.7535789,0.5005027,0.7535789,0.009687234,4.234258,3630781000.0,0.0005330503,0.0030671,0.005244741
ff_vdd1.05_t0,ff,1.05,0.0,0.0015,200.0,0.5,4,1,True,,0.001455624,0.0001875,-0.029584000000000055,0.3953849,0.3953849,0.1254702,0.26991469999999995,0.0188179,0.7421966,0.602602,0.7421966,0.01488834,4.9859038,4570882000.0,0.0004971217,0.00309875,0.0058566375
tt_vdd1.00_t27,tt,1.0,27.0,0.0015,200.0,0.5,8,1,True,,0.001397496,0.0001875,-0.06833599999999995,0.3526173,0.3526173,0.1412263,0.21139100000000002,0.01618643,0.7566106,0.5946907,0.7566106,0.01228513,4.7474927000000005,3981072000.0,0.0004981181,0.00298249,0.005368482
ss_vdd0.95_t125,ss,0.95,125.0,0.0015,200.0,0.5,8,1,True,,0.001389293,0.0001875,-0.07380466666666674,0.3321638,0.3321638,0.1864212,0.1457426,0.01234138,0.7535789,0.5091853,0.7535789,0.009561793,4.2517693,3630781000.0,0.0005351625,0.00296609,0.005072013899999999
ff_vdd1.05_t0,ff,1.05,0.0,0.0015,200.0,0.5,8,1,True,,0.001412019,0.0001875,-0.058653999999999984,0.3990977,0.3990977,0.1249033,0.2741944,0.01822884,0.7421966,0.606431,0.7421966,0.01473411,4.974458599999999,4570882000.0,0.0004888278,0.00301154,0.0056918106000000005
tt_vdd1.00_t27,tt,1.0,27.0,0.0015,200.0,0.5,16,2,True,,0.001396632,0.0001875,-0.06891199999999997,0.3526952,0.3526952,0.1433765,0.2093187,0.01581747,0.7644397,0.6060539,0.7644397,0.01228212,4.750610200000001,3981072000.0,0.0004912422,0.00298076,0.005365368
ss_vdd0.95_t125,ss,0.95,125.0,0.0015,200.0,0.5,16,2,True,,0.001388901,0.0001875,-0.07406600000000008,0.3322046,0.3322046,0.1933543,0.1388503,0.01234655,0.7641655,0.5269853,0.7641655,0.009560789,4.257071,3630781000.0,0.0005360763,0.0029653,0.005070663
ff_vdd1.05_t0,ff,1.05,0.0,0.0015,200.0,0.5,16,2,True,,0.001410692,0.0001875,-0.05953866666666663,0.3992108,0.3992108,0.1265706,0.2726402,0.01768052,0.7480907,0.6146176,0.7480907,0.01472928,4.975154600000001,4570882000.0,0.0004792771,0.00300888,0.0056867832
tt_vdd1.00_t27,tt,1.0,27.0,0.0015,200.0,0.5,24,3,True,,0.001399289,0.0001875,-0.06714066666666674,0.3524559,0.3524559,0.1453414,0.20711449999999998,0.0154976,0.773439,0.6176709,0.773439,0.01229137,4.7713532,3981072000.0,0.0004854113,0.00298608,0.0053749439999999996
ss_vdd0.95_t125,ss,0.95,125.0,0.0015,200.0,0.5,24,3,True,,0.001391355,0.0001875,-0.0724300000000001,0.3319491,0.3319491,0.1982576,0.1336915,0.01226875,0.7765737,0.5450855,0.7765737,0.009567058,4.2780659,3630781000.0,0.0005353728,0.00297021,0.0050790591
ff_vdd1.05_t0,ff,1.05,0.0,0.0015,200.0,0.5,24,3,True,,0.001413164,0.0001875,-0.05789066666666676,0.399,0.399,0.128239,0.27076100000000003,0.01722747,0.7552608,0.6230866,0.7552608,0.01473827,4.9985809,4570882000.0,0.0004717264,0.00301383,0.005696138700000001
tt_vdd1.00_t27,tt,1.0,27.0,0.0015,200.0,0.5,32,4,True,,0.001405319,0.0001875,-0.06312066666666671,0.3519134,0.3519134,0.1471707,0.2047427,0.0152956,0.7804126,0.6258853,0.7804126,0.01231226,4.8113931999999995,3981072000.0,0.0004825814,0.00299814,0.005396652
ss_vdd0.95_t125,ss,0.95,125.0,0.0015,200.0,0.5,32,4,True,,0.001397011,0.0001875,-0.0686593333333333,0.3313607,0.3313607,0.2016467,0.129714,0.01216951,0.7851377,0.5569676,0.7851377,0.009581439,4.3117627,3630781000.0,0.0005343406,0.00298152,0.0050983992
ff_vdd1.05_t0,ff,1.05,0.0,0.0015,200.0,0.5,32,4,True,,0.001418848,0.0001875,-0.054101333333333446,0.3985153,0.3985153,0.129871,0.26864430000000006,0.01697234,0.7612771,0.6294323,0.7612771,0.01475884,5.0422054,4570882000.0,0.0004684927,0.0030252,0.005717628000000001
