idx,f_pk_hz_meas,f_peak_closed_true_k,f_peak_closed_pred_k,f_peak_grid,peaking_db_meas,peaking_db_closed,peaking_db_asymptote,f_z,f_p2,k_true,k_pred_calibrated
41,660693400.0,647118123.9296829,648631863.9921656,647999135.2541275,9.223134,8.990130572195673,9.433281649687258,53365944.65779521,2833528556.7571383,3.1805989359526015,2.974754344792248
42,1905461000.0,1920297832.812794,1854239225.0641768,1856084576.179104,19.4534,18.793411501026625,18.89528390900772,23843457.962412585,17680304701.503666,9.67300698357277,8.21833466869812
43,3311311000.0,2767345215.122734,2736408476.034551,2732373545.273348,0.5915500000000016,0.5306930054334902,1.075356389381371,1676713270.1241727,11898789210.516361,1.1464390292533513,1.1277836318490368
44,3801894000.0,3738309621.2970567,3863937560.6796255,3872250692.9629493,2.411299999999999,2.310995178730754,2.8421473168078624,1032784535.8965056,15186056705.543243,1.4301096706880123,1.4300737177711185
46,5754399000.0,5786310967.056909,5836818842.726855,5846801997.877286,2.5780600000000007,2.583370576180633,4.101559994166956,2254785551.461807,13829653245.297987,1.6705926232995099,1.6184937190343465
47,1737801000.0,1755842807.2593837,1753380508.6254947,1753151260.169923,6.2910729,6.7825420211228025,11.473845420561004,434695338.33429086,2129205486.070316,4.052304454794321,3.737884146790116
50,912010800.0,932969527.8571861,924860638.0878178,924168099.0688962,3.917136,3.8736097461759904,4.8043656985338,231006514.5941102,2821084480.17389,1.8207494456472235,1.7197519117077162
51,1819701000.0,1880508435.0634387,1824138316.2032115,1821118909.8520966,9.134749,10.165822390298999,15.005711200206463,300245473.8301216,2201736254.6927505,6.141235566067494,5.313607865329864
52,3630781000.0,3659997140.8828025,3772918927.401119,3775294676.455815,7.751917000000001,7.656679347637639,8.520765156143671,485250766.79218435,11371500644.530014,2.852326226000267,2.80881415597238
53,3467369000.0,3538376136.2365694,3579411815.9658756,3588604808.1103997,0.8307179,0.8455623129329304,2.459305343135734,2504311663.4962935,8955088590.857214,1.3636536701875857,1.336247215840523
54,2089296000.0,2101590231.511657,2139570757.29703,2133865881.6389143,6.346807,6.42777533758132,7.173492188534553,311630922.73752123,7061015950.739989,2.426541093189054,2.349984595489416
55,1148154000.0,1194299204.7525249,1222855279.8169575,1221489360.9607418,0.239872,0.3208393495484244,1.6317615807985688,1187221909.5580788,3731008622.4248857,1.2296319858411509,1.215944166395344
56,1584893000.0,1621350652.4167514,1625636310.7365184,1624731335.970553,6.512471,7.123218236768563,10.557385340306976,366061506.57258195,2372182970.6681237,3.6353976936044576,3.3873508392826777
57,457088200.0,438815926.3481566,441909315.3771149,442981173.09290284,6.016116,5.689336201318059,5.905790084457662,41236565.33078851,2768703015.50082,2.0819311193773897,1.994350010417684
59,1096478000.0,1106033667.85111,1029670867.061094,1029329851.3558625,0.7349152999999999,0.7441774226962489,1.5133977857109204,652732672.7718912,3967566397.705704,1.2114854216404098,1.1569495010578414
62,660693400.0,664746391.4710809,663358219.3906317,664640860.0037569,4.276105,4.2036520674656135,5.223066282590228,160645510.79443884,1914470311.0514693,1.916155206119317,1.8195109232102697
65,2187762000.0,2460459693.2843714,2387552738.5950227,2391794521.412046,0.6745939999999999,1.022841020419256,3.8846894352925916,1816687933.44836,4651308889.374931,1.6266575557088023,1.5293312163799284
68,630957300.0,637073007.8423774,642454947.1735326,643904223.4396538,1.4362190000000004,1.4006067194204492,2.2563943572831455,285625766.40883696,2087229993.090858,1.3296010046827367,1.3040947196648434
70,501187200.0,500265265.72237235,505121170.60910934,506059374.07140744,0.5443069999999999,0.534764952165786,0.9337070612908929,266910074.06583312,2473962013.4018865,1.126097242314116,1.1167784561872203
71,724436000.0,759445543.6596918,770787765.2525673,768970266.0250837,3.685308,3.7805283096099633,4.780364589385677,196974313.26018924,2215038161.0589046,1.8154186394870004,1.7666535401619383
72,1318257000.0,1381434126.6472292,1341430297.451949,1343343189.9686134,7.423544,7.937383851286591,9.8710139375323,239440602.5279423,2792394599.8973255,3.3507384203750092,2.961266480636363
73,912010800.0,941133925.2462862,948286807.7799982,947902314.5799379,6.7844692,6.786552760697949,8.04783795083255,164244753.0990377,2401539959.7024474,2.695287702576258,2.5573323357213393
74,1737801000.0,2230620581.3661838,2216203148.6272717,2216593397.5167623,0.0581809999999993,0.13684228444109206,2.2230364732921863,3262731241.912337,6703665828.330511,1.3240786065281283,1.2895495313505063
75,2187762000.0,2173640999.992079,2155221393.4834723,2161092841.61788,1.7787873,1.6716764944320384,2.1676437939944355,706773778.4072171,9214718664.097057,1.3149550682529725,1.27579823293549
76,1202264000.0,1233690361.6023405,1225191941.6651652,1221489360.9607418,3.3058747,3.2057836013187653,3.8285703645234785,295089424.6492105,4594011346.656056,1.615466117395218,1.5421285772015745
77,1659587000.0,2079085244.0767722,2158863423.2601633,2161092841.61788,2.6070711,5.20935476872873,11.16771698245946,651051246.004213,2195898681.3885903,3.9081233341251647,3.8558920433108943
78,2187762000.0,2094284937.6812048,2078815101.2472904,2080436712.9076102,5.718852699999999,6.654563986323748,11.838884903274494,531386507.53094083,2385454393.7651258,4.231008030658543,3.8574283414837542
79,1318257000.0,1109400318.2664735,1102529460.6994128,1103670022.8438623,1.623422,1.5062256335638156,1.7497183676517702,278034827.3017396,6685086132.235507,1.247963842528496,1.218473151103307
80,9549926000.0,8812855803.905891,8642279917.280905,8661913637.787672,5.499880000000001,6.4115180112694095,9.561574889555635,2159966440.838502,13615512316.115852,3.2295793348404307,2.9101187250750975
81,4365158000.0,3887003106.319248,3885767422.7247415,3896876288.7177258,1.5592949999999997,1.5650930924069162,2.1648261630988506,1422281787.9687018,15051453357.55095,1.3144925391810873,1.2827609696305315
86,3311311000.0,3512887255.2954082,3447651133.393072,3454671195.579178,13.4718821,13.927007155368035,15.784007121847916,283913444.4595769,7209685701.811495,6.72734157786342,5.935660587411932
89,3311311000.0,3412525726.6862655,3468967569.3938723,3476641192.6360993,7.9401247,8.483621186749406,13.497987796990252,676459897.9680613,3928375551.696782,5.144907331246479,4.875540701999967
90,1148154000.0,1147532091.003862,1122873312.04067,1124860598.3439567,4.087251,4.252204036639815,5.232409878892904,270632918.33892703,3371423922.862115,1.9183371530060247,1.775311025504245
91,1905461000.0,1981992599.1893046,1977802671.5423713,1977558265.1785233,3.2602961,3.519447716351726,5.5128135420305355,690085027.1627117,4049413937.49885,1.9849221386625127,1.881323514966026
92,2187762000.0,3185983478.9376097,3132255020.7602863,3141300110.447641,0.5739454,1.5711751368924047,7.1903647750851105,2026029268.9432814,3973739678.011058,2.4314753453566103,2.244343309665953
95,3467369000.0,3248507795.50318,3281547825.5652437,3283836289.7103744,14.454956,14.230029638205464,14.832439590388331,160785616.60040444,12129873247.134357,6.017745630289801,5.624808402891277
96,8709636000.0,9012523198.577826,8884197439.373734,8884366376.877466,14.376270000000002,14.845481048150322,17.454961342725216,725585500.7867408,15257761901.399658,8.177954126690269,7.254404113439256
97,1737801000.0,1750842801.4980795,1748448135.6499627,1753151260.169923,0.595161,0.5948740058112278,1.5865344687604346,1248882540.2762876,5715151836.480642,1.2226689291296549,1.1997369122875563
99,9549926000.0,10061198099.563602,10133671356.7216,10149453658.069513,11.325144,12.2127642757221,16.969531913643095,1247859790.0857673,11860728521.519468,7.72740916792546,7.153117489299647
101,912010800.0,906088362.662326,925387342.4259492,924168099.0688962,2.1742050000000006,2.2210163026070333,3.7713806528261613,389031349.00319153,2160568077.9651337,1.6041353153907552,1.576533245701299
103,1047129000.0,1291069447.819086,1255627979.0241287,1252859294.3816156,0.155267,0.3028565340388339,1.7049145425073102,1333654000.9914331,3957413272.2144494,1.2409714696203682,1.2066166356230974
109,4786301000.0,5219164699.941645,5187141039.463596,5183325554.060094,5.293931999999999,6.031295450644598,10.88328160544441,1440653757.0270624,6234041789.207071,3.7786378262969373,3.4642423989045175
111,2630268000.0,2763753307.8383656,2774963486.0605702,2767237135.251003,10.612337,10.300838820632132,10.693999849087277,182132545.50910333,12858223396.017462,3.6947898528558194,3.450679730302401
112,602559600.0,617722086.1699294,621656994.1926949,619872483.144797,12.008244,12.139048358897975,12.805981896500654,41180328.03946841,2189220208.4436145,4.742406227026381,4.420850967245143
113,6918310000.0,7215647329.517073,7040448384.143072,7026835921.682041,3.959079,4.818290559501161,7.388990515943366,2145942374.664948,12657886437.744486,2.4902881727875665,2.257249045210733
114,602559600.0,605672588.4753948,595396200.1759665,596737653.4782233,9.583969,9.150375263861367,9.446734249670673,40529521.29037752,3254793857.990511,3.1857010463682043,2.8792058114281263
115,5754399000.0,3744580630.730689,3742966388.7065825,3751437393.424587,1.536639,1.5283401119366085,2.549745187810693,1712352013.0750954,11209787117.338776,1.379089543891014,1.3407560862254333
116,1445440000.0,1211821209.4031045,1289432868.0412292,1293207046.2798219,2.978747,5.759170507053369,7.708823765992246,287002421.3859461,2457863608.1839685,2.5878627519711213,2.6840227917662736
117,1318257000.0,1335019843.720669,1345201311.6873317,1343343189.9686134,4.1845872,4.5078377336487225,5.896849059433564,344189065.2694003,3267969800.1499043,2.079674821204306,1.9927717426149292
118,5495409000.0,4523790411.486659,4366704754.451972,4367906829.653669,2.908773,2.757304827991425,3.273858603194244,1103174718.6724148,18561591480.44306,1.5086479597154048,1.4088488010305573
121,602559600.0,519834657.52629423,551547344.9436018,553026077.6617955,4.324316,6.454557106975586,7.225441000013325,77881205.27410355,1716796978.1219006,2.4417638313204737,2.529028881815547
122,1819701000.0,1963437172.4861596,1983270228.0213149,1977558265.1785233,1.6492982,2.447417734015388,5.600075593695307,958000058.4687293,3217528870.136078,2.006085890385892,1.9281710530160794
123,3467369000.0,3498765613.3796115,3551165467.114418,3543393053.3865266,6.3186653,6.461545507761172,7.426199094764076,575289082.1499572,10285484446.316532,2.501455939633342,2.408049757295119
124,1584893000.0,1578006862.1533875,1562563005.1431808,1564093247.1156824,9.3444728,9.481976952236485,10.840166884145832,196951512.9217203,3853072197.0530667,3.759377864347686,3.422185218975904
126,3981072000.0,2434026779.2030396,2465283863.210429,2468821153.512065,2.828523000000001,2.7416578558510722,4.0534913560298556,869000900.5752803,6248690135.794293,1.6607597183830154,1.6169656447133427
128,2630268000.0,2811160203.414106,2732394228.1035686,2732373545.273348,6.82846,6.6046639118879185,7.091211211451877,336125777.97050184,11755897964.174717,2.4026155485549228,2.16374444218735
129,1047129000.0,1020021151.5189674,995395261.2505018,997215005.1033685,6.268733,5.986335502841635,6.5424674071996725,142057915.5476099,3987245766.5518346,2.2487196659197917,2.0469124320342535
130,288403200.0,280269906.7933693,281715580.64926034,282430394.48009413,5.7574264,5.441412241719998,5.807824910113863,35126667.15408746,1355732885.6369987,2.0573355106214364,1.9662767305851268
133,4570882000.0,4531859317.192642,4581188883.547471,4595138301.096298,4.540281,4.549171503306523,7.5950403112164855,1466383582.763458,7250538520.892348,2.5527372930728536,2.4367690648419207
134,1096478000.0,1161278591.2521486,1167681340.4809473,1168470144.665773,6.757973999999999,6.825910828896592,7.571667463141108,162509626.67517623,3899078068.1220484,2.545578782922055,2.412436088022703
135,2187762000.0,2128849763.7963042,2110965105.3644772,2106981945.9555283,14.039084,13.440833822195767,13.698163917656688,78021013.17801662,12280964539.682259,5.267444786193473,4.763296142197705
136,831763800.0,869004987.6158104,869706135.0931556,867400058.2853534,6.101539000000001,5.94759090020061,6.4008179104645055,110984872.80091037,3770854757.506257,2.210547643966125,2.0920521442435236
137,1737801000.0,1382793259.1291575,1370399615.8836846,1369135514.395641,8.948970000000001,8.372915372904147,8.420769189712304,42159721.354535125,18608404119.082596,2.818405399725949,2.5963730295025194
138,724436000.0,721242006.728774,727647089.1645833,726325302.3147737,6.818223000000001,6.406306782548276,6.683072485863186,68303933.54700512,4017596502.0384817,2.2872308995373496,2.188538095289884
139,2398833000.0,2406334396.628726,2353460188.661135,2346736936.0887423,9.437258,9.450580315691314,11.252740205623514,333980124.5293031,5040939737.76315,3.9476594418952056,3.5090412398612325
140,3630781000.0,4867821832.844681,4811086769.200125,4803642243.283738,0.199678,0.5255331216184258,3.0501439165631163,4614427318.571157,10706371502.070677,1.4674619472376766,1.4119925237812718
141,2884032000.0,3141596144.2744985,3179847906.0835342,3181381379.4369497,5.0716540000000006,5.684855171415972,8.445506682070006,830820196.5765045,5258777307.944971,2.8267605814506735,2.696053316379849
142,1380384000.0,1755287471.57534,1759597816.813588,1764300433.5197732,0.4891388,1.090822220444147,5.252249106845966,1311057354.0776656,2723814859.279881,1.9229778639691524,1.8347361590113926
143,2089296000.0,1633150277.9803689,1617934030.8000374,1614464143.962029,1.0596899999999998,0.9490342409038384,1.0334301502456176,320282097.5359783,16687578245.95731,1.1403835408634162,1.1221152389066487
147,3630781000.0,4379149458.585041,4437933433.297586,4451771080.322249,2.4490740000000004,3.834958936018704,10.328537981119217,1700709007.2016392,4483309245.373212,3.5379773329299566,3.3542327759176973
148,870963600.0,785382910.509415,785730042.0350595,783734572.5136704,3.2127860000000013,2.952705433269485,3.025820135734802,72411056.3914581,8560525625.0392685,1.463047528685498,1.4173661728538505
149,3162278000.0,3459614329.516099,3346918092.669253,3346886276.922814,3.1017386,4.133519657345601,13.056009637351755,1210807757.6523986,2806174046.900932,4.884147445796226,4.252113026610683
150,1202264000.0,1370786369.5827744,1277537793.1111903,1276914318.9080458,0.1293947,0.22436509306197777,2.8555571658637016,1761815894.6361985,3421374884.849098,1.4324909466510778,1.356502464861042
151,1995262000.0,2019720758.794928,2102260434.7238042,2106981945.9555283,7.338349,7.040670033513116,7.4756571051570955,215440290.54279238,8939133121.289549,2.516374496593017,2.5259789938153427
153,5754399000.0,5456128769.242642,5491319118.771503,5487655761.815686,7.527651,7.443515602120753,8.145146530348917,681411516.5820632,18890209908.448536,2.7269047419207224,2.5817985861741475
154,1148154000.0,1129328909.407448,1133919255.0418272,1132014154.3948736,1.513426,1.458239420079741,2.131524880429913,450659063.14635193,4146017620.431505,1.3090373076548374,1.2816245760314013
155,2187762000.0,2483230946.739277,2422145894.107753,2422312509.572754,1.1692489999999998,1.476556500917456,3.3316560461137317,1403409569.43965,5577032357.690656,1.5194620620697434,1.438816929563815
156,1258925000.0,1306005665.702055,1293544775.298671,1293207046.2798219,1.973137,2.1926414354916095,6.99829824742923,707659344.4714478,1710306548.1714256,2.37586951990839,2.2120203202712694
157,12022640000.0,11861649526.7087,11655265962.011778,11668419185.301147,10.530675999999998,11.4867107616677,14.204026466532394,1446285029.2141898,19671152345.259483,5.589990924731649,4.963323876203491
158,954992600.0,931111163.1948233,947028149.2149543,947902314.5799379,5.704078,5.453945987310106,6.296650699675325,168702824.1118023,2943387575.887646,2.182870992991657,2.11754190751485
159,954992600.0,937779365.0437107,928694249.5121652,930045350.2650776,4.9292560000000005,4.799989725129409,5.932087380850017,212993461.27916574,2550119099.517339,2.088580809191053,1.9527484586656922
160,1659587000.0,1769991149.3046901,1762401079.9570823,1764300433.5197732,4.371929999999999,4.62478762452966,6.042462954272566,450648648.92604554,4283333758.0541663,2.1167116580184064,1.9929465321704125
162,1584893000.0,1511297025.6135225,1471958561.8869903,1468017101.0866446,11.514673,10.90714351140454,10.998386852029519,45660734.30871553,14710078297.496557,3.8305277691549087,3.3801956964702713
163,1000000000.0,984823356.1266627,989816764.4462917,990913287.5796723,3.920748,3.6736500537790953,3.971346339593602,153126734.355878,5306975306.648262,1.6440816033360077,1.5890887048166271
165,2187762000.0,2290409429.3325214,2374716211.2044616,2376680014.137769,3.682646,5.30240214056967,9.877619884796779,700818990.8475416,2859116243.374555,3.353372289200472,3.3104389484920844
166,10471290000.0,10629497604.300838,10561512870.595888,10542936255.019112,14.732731,15.162548104177764,18.945742854958908,897993362.8142068,14427217588.984512,9.730011286273879,8.74631493233673
167,1318257000.0,1349151676.4281316,1336292888.6865773,1334854178.7952604,11.009747,10.782933566824799,11.59357904315337,115787159.68582675,4322319697.310275,4.110093877521549,3.732539620162847
169,1380384000.0,1137962434.5481606,1141824333.6805067,1139213203.517771,4.8942223,4.700054729223208,5.033096952319678,154267596.17586938,5783263344.451811,1.8722981565219592,1.7932543363852775
170,2398833000.0,1933474806.264413,1905804009.0726233,1903751998.7855961,4.3497710000000005,4.016945235764376,4.100259406093579,152168226.4994583,19725222530.35349,1.670325858553011,1.575781615350597
171,1584893000.0,1607903540.4591246,1610176437.6051204,1614464143.962029,1.80743,1.7638596603356762,2.54968433823921,614395028.4159255,5430681004.32155,1.3790791042288224,1.3426424491444158
172,2754229000.0,2802337742.7545695,2760461736.4731274,2767237135.251003,7.575891,7.38026475304562,8.222807608410683,381952368.6954362,8825247356.868364,2.7523933957272355,2.5135451633023553
173,3019952000.0,3153784063.0901146,3144263103.4658103,3141300110.447641,5.4884446,5.246857907064738,5.649627903069739,426112494.2581544,14545315591.79842,2.018198849726889,1.9081290004955958
175,2884032000.0,2884398523.5788064,2925233551.311403,2929710791.110853,3.882302000000001,3.7291536362775197,4.177265274912785,535648394.4982963,12648900306.838905,1.686189633792191,1.645259927580177
176,3467369000.0,3933393510.2010627,4003995192.4177265,3996954728.7217617,2.029998,2.7746843664371696,6.345605892879834,1821058240.351068,5955283309.692272,2.195836781762571,2.123977274002547
177,3019952000.0,4581730103.31328,4632655681.163314,4624361103.856926,0.6948291000000001,2.673773152877294,15.582907634417865,1775138169.813457,2900260388.3004193,6.570833515043186,6.127430840890058
178,1659587000.0,1637495793.5750659,1566765118.3912263,1564093247.1156824,7.350975999999999,7.703348718580376,10.192373262121476,316271907.3866187,2877808415.507442,3.481218297567299,2.9958580055140303
179,3019952000.0,3080837542.5154495,3051170383.0343924,3043292295.025698,5.191127000000001,5.150586129340616,6.178923978245244,635859851.8488421,8793839017.368725,2.151988601488358,2.0084362446523194
181,3630781000.0,2792729691.4514832,2757063320.5584216,2749750087.1639,8.773806,8.703329629080528,9.333197021967566,280397081.7548366,10210909532.87916,3.1428873383547673,2.8636917688446077
182,3019952000.0,3646059498.60281,3625716988.8325224,3634393440.0630794,0.7139149999999999,1.1259821898401472,3.103858500565784,2389482546.2037063,8143644707.614037,1.4772542797631174,1.4238572658864541
183,1258925000.0,1228257336.0261772,1242509294.0402145,1244942079.6087525,3.0030256,2.8305040453411108,3.0912520265160444,215365950.42595425,7091403387.738825,1.4749506397200478,1.4440069894285033
184,3162278000.0,3165760472.2253537,3207235662.2356,3201613388.6749263,8.655795000000001,8.244293628465138,8.585366578363889,255279024.08289868,15845913352.80148,2.8744489986983917,2.747768964999267
185,6025596000.0,6588694473.805188,7003702865.483007,6982431119.470723,5.825029000000001,7.255983419268125,11.7120310226734,1520755194.4089043,8225988500.967211,4.168053977167414,4.2959987956319585
186,794328200.0,818208797.6544238,806687805.4237593,808974380.5492855,4.3462060000000005,4.159470809905881,4.721388028774541,154984922.06579247,3195158329.0078893,1.8023819513905803,1.6914728809571111
187,1905461000.0,1829186400.1503391,1764866585.0979972,1764300433.5197732,5.815397,5.689769758644446,6.546511679285814,321622858.79020035,5729530371.482521,2.2498186920812198,2.014843028644332
188,10471290000.0,10401958667.710339,10632193997.46708,10609984105.70613,6.466346,6.503729621855142,9.121928312963533,2406521457.89404,17853513212.139694,3.0646944598423556,2.9650564204283936
189,3311311000.0,3550016464.3025765,3562116529.3233833,3565927277.4985023,2.0021207800000003,2.235355742271494,3.75847987366524,1509745591.3209782,8537760486.717548,1.6015896244468142,1.546599004580056
190,2089296000.0,2109728125.5510664,2062190538.87507,2067289774.2599077,14.152986,13.822338246632153,14.482360194709642,114192590.21705519,7514410077.596222,5.775637639428505,5.071268216676405
191,2187762000.0,2334173973.6296625,2315460768.1266847,2317171101.891534,2.254475,3.0077593676414605,9.87558686592499,1046761761.4838705,2362007942.275663,3.352561487289862,3.080148824460253
193,2754229000.0,2959268554.7569585,2929846594.344805,2929710791.110853,9.561272,9.99699404650684,12.231685126587731,410711966.0933616,5497213414.268259,4.431878533652159,4.014113444815727
194,1905461000.0,2161351207.847602,2161075664.293445,2161092841.61788,2.5683519999999995,3.701822130768676,13.50464828692104,789398864.0330465,1650507199.6089482,5.148939282496145,4.73302795426514
195,1995262000.0,1956348741.1277072,1973156132.2054892,1977558265.1785233,11.935202,11.284885183783091,11.417823535448598,67809475.22462852,15757845847.61436,4.025537844320471,3.78255853535495
196,9549926000.0,9898912790.582254,9410376876.266531,9405996947.261812,1.4309970000000014,2.2545182885565134,6.991857823938174,5283494651.243465,13030354942.068098,2.3740261541297203,2.1036123690412465
198,2290868000.0,1591575140.148411,1591049604.9948907,1594123994.8538487,2.870975999999999,2.6442984577558146,2.8533310126408438,263004103.6875311,10268940842.117334,1.4320953792972095,1.3884559968936085
199,1445440000.0,1500128469.479964,1476034460.9033751,1477352962.465185,4.037508000000001,3.93292993946391,4.34878550461644,258876497.12224308,6826723536.529066,1.722033666005905,1.6177219458745986
200,5754399000.0,5985789867.419436,5993227220.634072,5996957861.088556,3.971734,4.478608002862653,8.220939457385505,2035521656.6434946,8516634868.232551,2.75177758274014,2.5814783675521937
201,3467369000.0,4575454983.097149,4471719507.473077,4480082138.595426,0.3636050000000002,0.8237427297734713,4.464477293127524,3803747474.6533384,7919496131.689648,1.746613587919327,1.643622652605822
204,724436000.0,656147125.3257067,709693939.6316783,708139081.0226558,12.383413,14.420110045292416,15.015596192384226,31583480.084458943,2464652564.4339685,6.148355110779773,6.560341534960518
205,2511886000.0,2538925198.7064633,2498073859.8266706,2500321959.3126006,2.861915,2.6651196320607657,2.9964954869826146,518025917.54394746,13013337405.244509,1.45774193363604,1.3905697888956565
206,1380384000.0,1444813014.7323132,1433219316.2628837,1431259901.8318553,6.180823999999999,6.275121975949705,7.276860439129653,247973656.72220775,4166415387.5374503,2.456921370126477,2.2821038717110866
207,1445440000.0,1452618360.9352891,1493811265.2806025,1496203177.1529758,7.533859999999999,8.285840144318277,10.233369265747559,240872436.30591568,2922322236.156443,3.4982135912141383,3.41342054232674
208,1318257000.0,1222831563.3874485,1214731472.6502845,1213770382.7348003,6.358906,5.901159288535315,5.95390390986327,55754915.49510669,15676605628.856396,2.0941127654306984,1.9652215935305533
210,912010800.0,907179577.6566983,892273571.865696,889676373.53404,12.917893,12.343978808755056,12.482088129572924,28116261.478450894,7167475352.168298,4.564753169386341,4.079111930255058
211,1318257000.0,1221065668.7114534,1212366399.8951635,1213770382.7348003,1.6719229999999996,1.520746583948558,1.5980996649810983,175851934.937702,12977768833.356268,1.2244460299798086,1.1968790548412764
212,954992600.0,1010372484.1867341,1024632957.8194419,1022825189.9450805,17.699251,17.29519610045194,17.521618821585758,22045652.286871802,6217922115.596947,8.24181099810692,7.727506251781392
213,10000000000.0,8913535771.7627,8997939544.947107,8997726026.077164,11.062076,12.30055953494496,15.27794295265978,1007330175.7239295,14002571128.21376,6.340298816696899,5.91215055120261
214,2187762000.0,2241614711.2423854,2237217003.9718847,2230689833.230274,3.0262574,3.244249149763376,4.698268196229714,744056533.7414819,5420235783.274348,1.797295447258628,1.7135595894580569
215,1148154000.0,1209291155.1222239,1208822333.6291559,1206100183.177559,10.7126578,11.217057757106929,13.407761042355544,143249623.4279786,2267988981.2479205,5.09059177972893,4.678116984306033
216,3311311000.0,3365127135.5054607,3383495690.7552705,3389590712.801402,12.048672,11.503730579882719,11.782079539874479,162159930.2734212,18658870694.188065,4.202703405285773,3.922035980299815
217,3630781000.0,3665205314.1104703,3843741395.3610787,3847780714.148858,2.748667000000001,2.752136975141655,3.348356890796264,952759547.2674222,13996991208.396322,1.5226002721352994,1.5457290904545753
219,912010800.0,906414940.8338681,912957537.9621825,912524782.6122297,3.337876,3.320080661757136,4.078421853866789,230154223.18821877,3053315491.1125484,1.6658527000625183,1.6125590456217185
220,2630268000.0,2512987316.72049,2558171624.6161966,2564534498.4481907,3.798391,3.742183095113005,6.205248485114183,890115203.4609932,4569613701.174291,2.1588578290816067,2.0932439921486816
221,1445440000.0,1471988002.7201266,1546168912.7584996,1544387705.8161666,11.171132999999998,10.563246210815862,10.69931593744081,56482838.358966894,11718982435.37274,3.697119919138022,3.7522347758163983
222,5011872000.0,4820065927.061827,4834342294.16005,4834191027.805528,1.9007300000000007,1.9617022862176974,3.1760254425184558,2044724786.689364,13075101752.2021,1.490506231147056,1.4452194409993568
223,1584893000.0,1626277725.7946541,1589665402.7101219,1594123994.8538487,15.472808,15.122999288066678,15.403059494404701,50750586.83934273,8986181353.768957,6.433901162161604,5.63624685976686
224,1995262000.0,2027457046.5134358,2041900538.5600507,2041244610.9680977,4.232498,4.402628157011296,6.038843450278067,563935342.7987367,4556316225.907513,2.115783493618006,2.0242153131200986
225,5754399000.0,6024726741.35839,5942093276.075596,5959061184.5958605,5.1961770000000005,5.361316930150446,6.7183208548941735,1338357782.1727273,14861349699.377623,2.296983430589272,2.123121783126647
226,4365158000.0,4433763115.214174,4412315485.332527,4423638928.594925,5.182829000000001,5.0703094816095176,5.694915113539116,751427626.3725264,16362496140.581287,2.0293298148366565,1.913210680487531
227,5248075000.0,5243326090.228408,5497889967.19564,5487655761.815686,6.437911,6.324945511896675,7.791905820393531,1035309377.3877087,12364408135.578205,2.613802771925354,2.6495902184951223
228,478630100.0,767368372.2526999,762987728.5123011,764110899.3129811,0.017309,0.09280447780744903,1.1555314042677642,1115385164.3771245,3178557171.242777,1.1581005709495829,1.1413158593057722
229,1513561000.0,1563941265.5417738,1527417591.4332087,1524930428.7161245,8.495938,8.246087536847082,8.639195244690526,134719086.89395225,7282505392.120849,2.893008723994481,2.5971157586156544
230,1445440000.0,1393078599.6233587,1422471696.40834,1422215317.105212,8.0330793,8.37653199728006,9.526351264459036,188339710.3276148,3722132505.1357913,3.216059366174306,3.106122090943227
231,724436000.0,696597687.4659673,689023761.5179719,690408218.5674528,1.9436699999999991,2.102359257315802,3.3617978647435045,287706082.4873933,1848871212.3418276,1.525130314743297,1.4580189378879747
232,2511886000.0,2432813303.9996905,2363706631.7840285,2361661020.223063,10.803994,10.152274593581943,10.305787790364525,104292448.38610423,18227383586.124,3.5284321007990602,3.109997295847146
233,1000000000.0,1052881656.9789095,1039571592.6236672,1042463536.5181675,1.3851370000000005,1.639236536966742,5.402734468131436,649589247.5205995,1633986022.9226656,1.9585260512796228,1.8386120182598595
235,1737801000.0,1957040771.7103777,2007933715.8766181,2002790825.5776494,1.234213,1.8482293323390748,7.264463248554129,1155192292.8955426,2440091307.7664256,2.453258684955937,2.381440300556211
236,2511886000.0,2822153775.5051126,2913191514.2677393,2911197020.522554,0.317469,0.5281456190372797,4.507455072507403,2787793518.495346,5024734909.890257,1.7558283877981862,1.7164561636770856
237,1995262000.0,1894816044.034964,1872709916.7288656,1867888354.4165838,11.843456,11.290051916068723,11.502943059273257,82473140.48832996,12034818090.363482,4.066275240972939,3.6788255537795123
238,10964780000.0,12185692356.765598,11808008470.197031,11817301823.572718,5.087738,6.2332249734565535,11.016065888331694,3264173778.422614,14660948622.391533,3.8385586496741757,3.368753957636469
239,831763800.0,903194059.336863,900261484.1197551,901028156.804429,1.5331100000000006,1.954570346469269,4.741847264231131,486993278.843181,1611936834.6259027,1.8068944134853253,1.7204490308275937
240,1584893000.0,1788294577.9940662,1830200076.9782457,1832700323.776793,2.021827000000001,2.6744617112579676,5.551183473005144,814324584.2365388,3056584983.0980897,1.9942018502804106,1.9487529455783927
241,724436000.0,711656472.7121662,711028644.5318666,712642494.7037777,0.4540191999999999,0.5219797686400833,1.366912639957254,509400790.6219242,2524176326.2015038,1.1893672268499107,1.1700621079550548
244,831763800.0,911894263.6874698,898172157.7812055,895334274.4460444,0.99179,1.1279441260750709,2.0864106397525872,476846621.96064246,2867653831.833252,1.3016802237018996,1.260218404869419
245,2398833000.0,2328842081.0383177,2308742367.700478,2302528163.645063,0.8010980000000001,1.310087143111588,3.9500910588191243,1516102952.0017543,4448548885.048597,1.6397917141574,1.5644787821439436
